domain,serp_rank,is_home_district,category,counts,classification
agriculture.com,9.0,True,other_third_party,1,national
agriculture.com,10.0,False,other_third_party,1252,national
agriculture.com,11.0,False,other_third_party,432,national
agriculture.com,11.0,True,other_third_party,3,national
agriculture.com,12.0,False,other_third_party,442,national
agriculture.com,12.0,True,other_third_party,1,national
agriculture.com,13.0,False,other_third_party,28,national
agriculture.com,13.0,True,other_third_party,1,national
agriculture.com,14.0,False,other_third_party,740,national
agriculture.com,14.0,True,other_third_party,1,national
agriculture.com,15.0,False,other_third_party,1378,national
agriculture.com,15.0,True,other_third_party,3,national
agriculture.com,16.0,False,other_third_party,141,national
agriculture.com,16.0,True,other_third_party,1,national
agriculture.com,17.0,False,other_third_party,206,national
agriculture.com,17.0,True,other_third_party,1,national
agriculture.com,18.0,False,other_third_party,6,national
agriculture.com,19.0,False,other_third_party,10,national
agrinews-pubs.com,4.0,False,news,201,local
agrinews-pubs.com,4.0,True,news,1,local
agrinews-pubs.com,6.0,False,news,5,local
agrinews-pubs.com,7.0,False,news,752,local
agrinews-pubs.com,7.0,True,news,2,local
agrinews-pubs.com,8.0,False,news,841,local
agrinews-pubs.com,8.0,True,news,2,local
agrinews-pubs.com,9.0,False,news,3178,local
agrinews-pubs.com,9.0,True,news,7,local
agrinews-pubs.com,10.0,False,news,201,local
agrinews-pubs.com,11.0,False,news,447,local
agrinews-pubs.com,11.0,True,news,1,local
agrinews-pubs.com,12.0,False,news,407,local
agrinews-pubs.com,12.0,True,news,1,local
agrinews-pubs.com,13.0,False,news,370,local
agrinews-pubs.com,13.0,True,news,1,local
agrinews-pubs.com,19.0,False,news,1,local
agweek.com,5.0,False,news,433,local
agweek.com,5.0,True,news,1,local
agweek.com,6.0,False,news,427,local
agweek.com,7.0,False,news,8,local
agweek.com,7.0,True,news,1,local
agweek.com,8.0,False,news,433,local
agweek.com,8.0,True,news,1,local
agweek.com,9.0,False,news,1252,local
agweek.com,10.0,False,news,47,local
agweek.com,10.0,True,news,2,local
agweek.com,11.0,False,news,434,local
agweek.com,11.0,True,news,1,local
agweek.com,12.0,False,news,18,local
agweek.com,12.0,True,news,1,local
agweek.com,13.0,False,news,394,local
agweek.com,13.0,True,news,1,local
agweek.com,14.0,False,news,1,local
agweek.com,16.0,False,news,2,local
aikenstandard.com,4.0,False,news,3126,local
aikenstandard.com,4.0,True,news,8,local
aikenstandard.com,5.0,False,news,1711,local
aikenstandard.com,5.0,True,news,3,local
aikenstandard.com,6.0,False,news,81,local
aikenstandard.com,7.0,False,news,2,local
aikenstandard.com,8.0,False,news,2,local
aikenstandard.com,9.0,False,news,334,local
aikenstandard.com,9.0,True,news,1,local
aikenstandard.com,10.0,False,news,14,local
aikenstandard.com,10.0,True,news,1,local
aikenstandard.com,11.0,False,news,24,local
aikenstandard.com,13.0,False,news,7,local
aikenstandard.com,14.0,False,news,3,local
ainonline.com,4.0,False,news,820,national
ainonline.com,4.0,True,news,2,national
ainonline.com,5.0,False,news,802,national
ainonline.com,5.0,True,news,2,national
ainonline.com,6.0,False,news,690,national
ainonline.com,6.0,True,news,1,national
ainonline.com,7.0,False,news,859,national
ainonline.com,7.0,True,news,3,national
ainonline.com,8.0,False,news,250,national
ainonline.com,9.0,False,news,1218,national
ainonline.com,9.0,True,news,2,national
ainonline.com,10.0,False,news,2278,national
ainonline.com,10.0,True,news,6,national
ainonline.com,11.0,False,news,133,national
ainonline.com,12.0,False,news,18,national
ainonline.com,12.0,True,news,1,national
ainonline.com,13.0,False,news,3,national
ainonline.com,14.0,False,news,346,national
ainonline.com,15.0,False,news,1591,national
ainonline.com,15.0,True,news,4,national
ainonline.com,16.0,False,news,7,national
ainonline.com,17.0,False,news,33,national
ainonline.com,17.0,True,news,1,national
ainonline.com,18.0,False,news,92,national
ainonline.com,19.0,False,news,1,national
ainonline.com,20.0,False,news,305,national
ainonline.com,20.0,True,news,1,national
ainonline.com,21.0,False,news,4,national
ainonline.com,22.0,False,news,2,national
ainonline.com,23.0,False,news,51,national
aip.org,8.0,False,other_third_party,33,
aip.org,9.0,False,other_third_party,487,
aip.org,9.0,True,other_third_party,2,
aip.org,10.0,False,other_third_party,991,
aip.org,10.0,True,other_third_party,2,
aip.org,11.0,False,other_third_party,58,
aip.org,12.0,False,other_third_party,113,
airforcemag.com,4.0,False,news,1,
airforcemag.com,5.0,False,news,6774,
airforcemag.com,5.0,True,news,16,
airforcemag.com,6.0,False,news,4093,
airforcemag.com,6.0,True,news,7,
airforcemag.com,7.0,False,news,3193,
airforcemag.com,7.0,True,news,6,
airforcemag.com,8.0,False,news,2589,
airforcemag.com,8.0,True,news,4,
airforcemag.com,9.0,False,news,472,
airforcemag.com,9.0,True,news,3,
airforcemag.com,10.0,False,news,468,
airforcemag.com,10.0,True,news,6,
airforcemag.com,11.0,False,news,409,
airforcemag.com,11.0,True,news,1,
airforcemag.com,12.0,False,news,12,
airforcemag.com,13.0,False,news,37,
airforcemag.com,14.0,False,news,5,
airforcemag.com,19.0,False,news,12,
airforcemag.com,20.0,False,news,286,
airforcemag.com,20.0,True,news,1,
airforcemag.com,22.0,False,news,106,
airforcemag.com,24.0,False,news,6,
airforcetimes.com,3.0,False,news,18,other news
airforcetimes.com,4.0,False,news,53,other news
airforcetimes.com,5.0,False,news,813,other news
airforcetimes.com,5.0,True,news,2,other news
airforcetimes.com,6.0,False,news,1378,other news
airforcetimes.com,6.0,True,news,4,other news
airforcetimes.com,7.0,False,news,772,other news
airforcetimes.com,8.0,False,news,73,other news
airforcetimes.com,9.0,False,news,2355,other news
airforcetimes.com,9.0,True,news,5,other news
airforcetimes.com,10.0,False,news,995,other news
airforcetimes.com,10.0,True,news,1,other news
airforcetimes.com,11.0,False,news,362,other news
airforcetimes.com,11.0,True,news,2,other news
airforcetimes.com,12.0,False,news,152,other news
airforcetimes.com,13.0,False,news,3,other news
airforcetimes.com,14.0,False,news,7,other news
airlinegeeks.com,9.0,False,news,304,
airlinegeeks.com,9.0,True,news,1,
airlinegeeks.com,10.0,False,news,87,
airlinegeeks.com,11.0,False,news,381,
airlinegeeks.com,12.0,False,news,435,
airlinegeeks.com,12.0,True,news,1,
airlinegeeks.com,13.0,False,news,15,
airlinegeeks.com,14.0,False,news,18,
airlinegeeks.com,14.0,True,news,1,
ajc.com,0.0,False,news,7,local
ajc.com,1.0,False,news,2832,local
ajc.com,1.0,True,news,6,local
ajc.com,2.0,False,news,1617,local
ajc.com,2.0,True,news,1,local
ajc.com,3.0,False,news,2455,local
ajc.com,3.0,True,news,8,local
ajc.com,4.0,False,news,4403,local
ajc.com,4.0,True,news,12,local
ajc.com,5.0,False,news,6083,local
ajc.com,5.0,True,news,16,local
ajc.com,6.0,False,news,12001,local
ajc.com,6.0,True,news,25,local
ajc.com,7.0,False,news,11688,local
ajc.com,7.0,True,news,34,local
ajc.com,8.0,False,news,15025,local
ajc.com,8.0,True,news,39,local
ajc.com,9.0,False,news,21720,local
ajc.com,9.0,True,news,43,local
ajc.com,10.0,False,news,22307,local
ajc.com,10.0,True,news,54,local
ajc.com,11.0,False,news,28523,local
ajc.com,11.0,True,news,55,local
ajc.com,12.0,False,news,15040,local
ajc.com,12.0,True,news,36,local
ajc.com,13.0,False,news,11694,local
ajc.com,13.0,True,news,32,local
ajc.com,14.0,False,news,8426,local
ajc.com,14.0,True,news,22,local
ajc.com,15.0,False,news,6181,local
ajc.com,15.0,True,news,18,local
ajc.com,16.0,False,news,3756,local
ajc.com,16.0,True,news,11,local
ajc.com,17.0,False,news,3433,local
ajc.com,17.0,True,news,7,local
ajc.com,18.0,False,news,407,local
ajc.com,18.0,True,news,3,local
ajc.com,19.0,False,news,854,local
ajc.com,19.0,True,news,2,local
ajc.com,20.0,False,news,613,local
ajc.com,20.0,True,news,1,local
ajc.com,21.0,False,news,316,local
ajc.com,22.0,False,news,1466,local
ajc.com,22.0,True,news,3,local
ajc.com,23.0,False,news,1474,local
ajc.com,23.0,True,news,5,local
ajc.com,24.0,False,news,2322,local
ajc.com,24.0,True,news,4,local
ajc.com,25.0,False,news,22,local
ajc.com,25.0,True,news,1,local
ajc.com,26.0,False,news,29,local
ajc.com,27.0,False,news,470,local
ajc.com,27.0,True,news,1,local
ajc.com,28.0,False,news,16,local
ajc.com,29.0,False,news,325,local
ajc.com,30.0,False,news,75,local
ajot.com,4.0,False,news,20,
ajot.com,5.0,False,news,1623,
ajot.com,5.0,True,news,4,
ajot.com,6.0,False,news,1228,
ajot.com,6.0,True,news,1,
ajot.com,7.0,False,news,1184,
ajot.com,7.0,True,news,3,
ajot.com,8.0,False,news,1607,
ajot.com,8.0,True,news,4,
ajot.com,9.0,False,news,1757,
ajot.com,9.0,True,news,4,
ajot.com,10.0,False,news,822,
ajot.com,10.0,True,news,1,
